date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,target
2012-03-04,2,-4,0.0,10.0,1,77,02:20 PM,04:03 AM,06:43 AM,06:10 PM,-7,-7,-1,-7,31,51,67,0.6,1009,2,8,279,19,Northern Illinois,0
2012-03-05,1,-6,0.0,12.0,2,84,03:27 PM,04:41 AM,06:42 AM,06:11 PM,-10,-8,-3,-8,27,41,65,0.1,1022,1,8,298,15,Northern Illinois,0
2012-02-14,1,-3,0.0,2.0,1,41,12:31 AM,10:22 AM,06:45 AM,05:19 PM,-3,-5,-1,-5,21,83,90,1.6,1013,1,8,216,13,Michigan,0
2012-02-15,17,7,0.0,10.0,3,34,01:25 AM,12:15 PM,06:45 AM,06:00 PM,6,10,11,10,23,60,78,0.9,1016,17,7,201,10,San Francisco Bay Area,0
2012-02-11,-2,-11,0.5,1.0,1,64,10:32 PM,08:54 AM,07:15 AM,05:45 PM,-7,-12,-6,-12,31,98,93,2.9,1012,-2,1,271,19,Northern Illinois,0
2012-01-24,9,2,0.0,10.0,3,0,07:41 AM,06:53 PM,07:13 AM,05:03 PM,3,3,6,3,25,19,85,0.1,1017,9,10,274,15,New York,0
2012-01-15,5,-2,0.0,10.0,2,50,No moonrise,10:59 AM,07:28 AM,05:26 PM,-6,-2,1,-2,20,13,60,0.0,1029,5,10,215,11,North Carolina,0
2012-01-13,8,-2,0.0,9.0,1,65,10:03 PM,09:31 AM,07:20 AM,04:51 PM,-2,-3,2,-3,45,47,75,3.8,1001,8,7,232,27,Newark,0
2012-01-12,14,4,0.0,9.0,3,72,08:59 PM,08:56 AM,07:01 AM,05:00 PM,-12,6,8,6,20,20,23,0.0,1019,14,10,61,11,California,0
2012-01-04,-4,-17,0.0,7.0,1,70,01:23 PM,03:25 AM,07:40 AM,05:01 PM,-12,-14,-9,-14,26,63,86,0.0,1021,-4,8,227,14,Northern and Central California,0
2011-12-31,5,2,0.0,1.0,1,37,11:21 AM,No moonset,07:39 AM,04:57 PM,2,0,3,0,25,78,93,1.6,1014,5,8,244,15,Northern and Central California,0
2011-12-20,3,1,0.0,6.0,1,25,02:45 AM,01:14 PM,07:26 AM,04:36 PM,0,-2,2,-2,23,59,88,1.9,1016,3,7,77,14,Illinois,0
2011-12-08,1,-5,0.0,7.0,1,88,03:07 PM,05:23 AM,07:12 AM,04:27 PM,-7,-6,-2,-6,15,62,71,0.3,1023,1,10,272,10,Ohio,0
2011-12-05,17,13,0.0,6.0,4,66,01:40 PM,02:25 AM,07:02 AM,04:47 PM,13,15,15,15,22,49,88,0.0,1026,17,10,142,13,Virginia,0
2011-12-06,0,-4,0.0,1.0,1,74,02:03 PM,03:32 AM,07:15 AM,04:34 PM,-4,-5,-1,-5,18,90,85,1.4,1026,0,4,170,11,Illinois,0
2011-12-02,11,3,0.0,9.0,3,44,12:14 PM,No moonset,07:05 AM,04:37 PM,2,4,6,4,16,2,75,0.0,1029,11,10,276,10,Southeastern Michigan,0
2011-12-03,7,-2,0.0,9.0,2,52,12:53 PM,12:45 AM,07:22 AM,04:48 PM,-3,-2,1,-2,23,13,75,0.0,1034,7,10,127,12,Northern and Central California,0
2011-12-04,25,11,0.0,11.0,5,59,01:32 PM,01:26 AM,06:21 AM,05:37 PM,12,17,17,17,15,12,75,0.0,1014,25,10,69,4,Alberta,0
2011-12-07,7,-2,8.5,1.0,1,81,02:44 PM,04:34 AM,07:22 AM,04:44 PM,3,2,4,2,20,91,95,36.1,1010,7,5,288,10,Pennsylvania,0
2011-10-29,11,2,0.0,10.0,3,12,10:51 AM,08:19 PM,07:26 AM,05:57 PM,-2,4,6,4,19,9,60,0.0,1019,11,10,251,11,Ohio,0
2011-10-30,5,-4,0.0,11.0,2,19,12:01 PM,09:42 PM,07:43 AM,06:14 PM,-3,-2,0,-2,11,13,89,0.0,1025,5,8,195,5,Northern Illinois,0
2011-10-31,5,-4,0.0,4.0,1,23,12:47 PM,10:43 PM,07:41 AM,06:09 PM,-1,-2,1,-2,16,58,96,0.0,1026,5,3,149,8,Pennsylvania,0
2011-11-02,15,6,0.0,8.0,3,43,01:50 PM,No moonset,07:31 AM,05:52 PM,6,9,11,9,31,63,74,4.0,1016,15,8,146,20,Ohio,0
2011-11-03,16,8,0.0,11.0,4,50,02:18 PM,12:49 AM,07:30 AM,06:05 PM,8,12,12,12,15,1,71,0.0,1019,16,10,214,9,Virginia,0
2011-11-04,10,3,0.0,10.0,3,58,02:41 PM,01:36 AM,07:30 AM,05:49 PM,3,5,8,5,30,12,71,0.0,1018,10,10,82,18,New York,0
2011-11-05,20,7,0.0,11.0,4,65,02:21 PM,01:56 AM,06:20 AM,05:23 PM,6,11,12,11,31,35,76,0.0,1014,20,9,218,13,San Francisco Bay Area,0
2011-11-06,25,22,0.0,11.0,5,73,04:02 PM,03:58 AM,07:37 AM,06:30 PM,19,25,25,23,30,67,81,0.0,1017,25,10,134,18,Texas,0
2011-11-07,19,7,0.0,11.0,4,80,03:24 PM,03:50 AM,06:44 AM,05:18 PM,9,12,12,12,16,1,81,0.0,1027,19,8,59,9,Southern California,0
2011-08-28,32,21,0.0,13.0,7,0,06:10 AM,07:20 PM,06:46 AM,07:51 PM,13,27,27,26,24,3,53,0.0,1004,32,10,298,12,North Carolina,0
2011-08-29,33,19,0.0,13.0,7,0,07:21 AM,07:55 PM,06:48 AM,07:49 PM,19,27,27,25,17,20,73,0.0,1010,33,9,97,9,Southern California,0
2011-08-30,24,15,0.0,12.0,4,5,08:17 AM,08:07 PM,06:21 AM,07:35 PM,15,19,20,19,22,54,84,9.9,1015,24,9,132,12,Ohio,0
2011-08-31,25,15,0.0,7.0,4,9,08:20 AM,08:22 PM,05:56 AM,06:22 PM,18,20,20,20,9,73,90,60.2,1011,25,8,219,3,Alberta,0
2011-09-02,22,10,0.0,13.0,5,28,12:39 PM,09:56 PM,06:30 AM,07:48 PM,9,15,16,15,15,18,70,0.0,1022,22,10,155,7,Tacoma,0
2011-09-03,26,17,0.0,12.0,5,36,01:06 PM,10:45 PM,06:24 AM,07:26 PM,19,22,23,22,19,31,88,0.0,1014,26,9,220,12,New York,0
2011-08-27,37,26,0.0,13.0,8,2,05:15 AM,06:40 PM,06:54 AM,07:48 PM,23,36,36,31,24,8,68,0.0,1011,37,10,237,14,Texas,0
2011-08-26,28,14,0.0,13.0,6,9,03:36 AM,06:09 PM,06:32 AM,07:54 PM,16,21,21,21,12,28,77,0.0,1015,28,8,80,6,Pennsylvania,0
2011-08-24,27,15,0.0,9.0,5,24,01:27 AM,02:46 PM,05:55 AM,06:26 PM,17,20,21,20,10,52,83,2.9,1012,27,7,104,3,Alberta,0
2011-08-25,29,21,0.0,9.0,5,16,02:20 AM,05:18 PM,06:23 AM,07:45 PM,21,26,26,23,26,56,89,5.3,1012,29,9,204,11,Southeastern Michigan,0
2011-08-23,29,17,0.0,13.0,6,31,12:02 AM,03:31 PM,06:17 AM,07:50 PM,14,23,23,23,18,14,68,0.0,1016,29,10,243,8,Georgia,0
2011-08-20,29,14,0.0,14.0,6,53,11:06 PM,01:08 PM,06:26 AM,08:03 PM,15,21,22,21,9,6,71,0.0,1015,29,9,211,4,Pennsylvania,0
2011-08-21,32,22,0.0,10.0,6,46,No moonrise,01:57 PM,06:41 AM,07:59 PM,23,30,30,26,22,44,83,4.8,1014,32,9,213,11,Southern California,0
2011-08-22,27,14,0.0,13.0,6,38,No moonrise,02:59 PM,06:19 AM,07:53 PM,16,21,22,21,13,5,81,0.0,1016,27,10,163,6,Illinois,0
2011-08-02,24,16,0.0,8.0,4,16,08:34 AM,08:55 PM,05:51 AM,06:38 PM,18,19,20,19,11,68,91,41.7,1012,24,8,134,3,Alberta,0
2011-08-03,23,19,0.0,7.0,5,24,10:51 AM,10:24 PM,06:13 AM,08:28 PM,19,21,22,21,18,80,91,13.2,1006,23,8,234,8,Northern California,0
2011-08-04,36,26,0.0,14.0,8,31,11:59 AM,11:10 PM,06:28 AM,08:18 PM,22,34,34,30,16,26,71,0.0,1009,36,10,97,8,Southern California,0
2011-08-05,34,26,0.0,14.0,7,38,01:03 PM,No moonset,06:42 AM,08:09 PM,24,35,35,30,24,13,79,0.0,1013,34,10,200,13,Texas,0
2011-07-23,32,26,0.0,13.0,6,42,No moonrise,02:04 PM,06:02 AM,08:18 PM,24,35,35,29,31,16,84,0.9,1014,32,9,229,18,Virginia,0
2011-07-24,28,20,0.0,15.0,6,34,12:07 AM,02:52 PM,05:47 AM,08:27 PM,15,26,26,25,16,38,69,1.2,1012,28,9,225,8,Georgia,0
2011-07-22,32,18,0.0,15.0,6,49,11:54 PM,12:59 PM,05:54 AM,08:03 PM,5,24,24,25,31,0,29,0.0,1010,32,10,250,18,California,0
2011-07-14,26,18,0.0,15.0,6,93,08:00 PM,04:54 AM,05:38 AM,08:27 PM,15,22,22,22,25,7,72,0.0,1015,26,10,155,14,Newark,0
2011-07-12,28,20,0.0,13.0,5,78,06:30 PM,02:52 AM,05:34 AM,08:32 PM,21,26,26,24,15,42,86,0.3,1014,28,7,164,8,Ohio,0
2011-07-11,30,24,0.0,13.0,6,71,05:30 PM,02:00 AM,05:34 AM,08:33 PM,25,31,31,27,19,42,93,18.5,1010,30,7,262,10,Ohio,0
2011-07-04,26,16,0.0,15.0,6,20,09:30 AM,10:51 PM,05:49 AM,08:49 PM,16,21,22,21,12,19,74,0.0,1014,26,10,220,7,Northern Illinois,0
2011-06-30,32,20,0.0,15.0,7,0,04:22 AM,07:54 PM,05:29 AM,08:39 PM,14,26,26,26,13,8,54,0.0,1008,32,10,220,5,Georgia,0
2011-06-27,35,17,0.0,14.0,6,9,02:32 AM,05:05 PM,05:40 AM,08:10 PM,4,25,25,26,26,27,28,0.0,1011,35,10,243,15,California,0
